node_name,x,y,width,height,depth,has_text,id,k,object_id
a,670,14450,45,19,7,0,126,1,266
a,730,14450,104,19,7,0,127,1,267
a,849,14450,73,19,7,0,128,1,268
a,940,14451,50,18,7,0,129,1,269
a,1008,14451,68,18,7,0,130,1,270
a,1094,14451,103,18,7,0,131,1,271
a,1215,14451,83,18,7,0,132,1,272
a,1315,14441,29,34,10,0,133,1,273
a,1351,14441,29,34,10,0,134,1,274
a,1387,14441,29,34,10,0,135,1,275
a,1423,14441,29,34,10,0,136,1,276
ul,1222,14,230,34,6,0,4,1,277
ul,452,59,1000,32,5,0,6,1,278
ul,452,14441,1000,34,5,0,10,1,279
li,1308,14,144,34,7,0,15,1,280
li,1423,14,29,34,10,0,16,1,281
li,1387,14,29,34,10,0,17,1,282
li,1351,14,29,34,10,0,18,1,283
li,1315,14,29,34,10,0,19,1,284
li,1222,14,78,36,7,0,20,1,285
li,808,91,81,34,6,0,21,1,286
li,906,91,21,50,6,0,22,1,287
li,945,91,88,34,6,0,25,1,288
li,1051,91,45,34,6,0,26,1,289
li,1114,91,104,34,6,0,27,1,290
li,1236,91,73,34,6,0,28,1,291
li,1327,91,87,50,6,0,29,1,292
li,576,9781,540,107,10,0,40,1,293
li,586,9900,540,1784,10,0,41,1,294
li,606,10319,520,1365,12,0,42,1,295
li,626,10666,500,1018,14,0,43,1,296
li,636,10875,480,809,16,0,44,1,297
li,576,11696,540,131,10,0,45,1,298
li,586,11839,540,322,10,0,46,1,299
li,596,12030,520,131,12,0,47,1,300
li,576,12173,540,335,10,0,48,1,301
li,576,12520,540,299,10,0,49,1,302
li,576,12831,540,131,10,0,50,1,303
li,576,12974,540,197,10,0,51,1,304
li,576,13183,540,317,10,0,52,1,305
li,576,13512,540,203,10,0,53,1,306
li,452,14441,65,34,6,0,54,1,307
li,531,14441,21,34,6,0,55,1,308
li,567,14441,88,34,6,0,56,1,309
li,670,14441,45,34,6,0,57,1,310
li,730,14441,104,34,6,0,58,1,311
li,849,14441,73,34,6,0,59,1,312
li,940,14441,50,34,6,0,60,1,313
li,1008,14441,68,34,6,0,61,1,314
li,1094,14441,103,34,6,0,62,1,315
li,1215,14441,83,34,6,0,63,1,316
li,1300,14441,152,34,6,0,64,1,317
li,1315,14441,29,34,9,0,65,1,318
li,1351,14441,29,34,9,0,66,1,319
li,1387,14441,29,34,9,0,67,1,320
li,1423,14441,29,34,9,0,68,1,321
header,0,0,1903,158,2,1,1,1,322
form,596,13784,500,563,10,0,3,1,323
form,1152,794,300,130,10,0,4,1,324
input,596,13784,161,34,11,0,3,1,325
input,764,13784,161,34,11,0,4,1,326
input,933,13784,161,34,11,0,5,1,327
input,772,14311,147,36,12,0,6,1,328
input,1152,831,300,39,12,0,11,1,329
input,1249,888,105,32,13,0,13,1,330
img,1266,33,1,1,13,0,2,1,331
img,1272,33,1,1,13,0,3,1,332
img,576,496,540,540,9,0,5,1,333
img,576,1662,540,358,9,0,6,1,334
img,576,2218,540,361,9,0,7,1,335
img,576,2640,540,361,9,0,8,1,336
img,576,3247,540,540,9,0,9,1,337
img,576,3805,540,540,9,0,10,1,338
img,576,4363,540,540,9,0,11,1,339
